Art,Collectible,Games,Metaverse,Other,Utility
0,0,2,0,0,0
0,8,0,0,0,0
0,6,0,0,0,0
1,38,0,0,0,3
0,0,1,0,0,0
15,0,1,0,0,0
0,7,0,0,0,0
0,9,0,0,0,0
0,7,0,0,0,0
0,12,0,0,0,0
0,3,0,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
1,0,0,0,0,0
6,0,0,0,2,0
1,0,0,0,0,0
0,0,2,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
26,0,0,0,16,0
48,9,1,0,5,0
3,0,0,0,1,0
5,0,0,0,15,0
2,0,2,0,1,0
3,0,0,0,1,0
5,0,0,0,0,0
4,0,1,0,1,0
52,4,0,0,5,0
14,0,0,0,0,0
6,0,0,0,6,0
18,7,0,0,2,0
9,0,0,0,0,0
8,0,0,0,0,0
3,0,0,0,0,0
3,0,1,0,0,0
7,3,0,0,1,0
3,0,0,0,0,0
18,5,4,0,0,0
14,5,2,0,2,0
7,0,1,0,0,0
7,0,0,0,0,0
2,2,0,0,0,0
12,0,5,0,0,0
13,3,1,0,3,0
9,4,0,0,2,0
0,1,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
0,56,0,0,0,0
0,9,0,0,0,0
0,5,0,0,0,0
0,4,0,0,0,0
2,0,0,0,0,0
0,18,0,0,0,0
7,0,0,3,0,0
0,0,8,0,0,0
20,0,0,0,0,2
50,0,0,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,1,0,6,1,0
0,1,2,3,0,0
0,0,1,0,0,0
1,0,0,0,0,0
0,8,2,0,0,0
0,0,1,0,10,0
4,0,0,0,1,0
11,0,3,0,7,0
1,0,0,0,0,0
0,0,1,0,0,0
50,0,0,0,3,0
0,0,0,0,1,0
0,7,0,0,0,0
0,5,0,0,0,0
0,7,0,0,0,0
5,10,9,0,2,0
0,1,0,0,0,0
0,4,0,0,0,0
0,78,0,0,0,0
0,2,0,0,0,0
0,16,0,0,0,0
0,1,0,0,0,0
0,0,1,0,0,0
0,17,0,0,0,0
0,8,0,0,0,0
0,17,0,0,0,0
0,37,0,0,0,0
0,51,0,0,0,0
0,20,0,0,0,0
0,2,0,0,0,0
0,33,0,0,0,0
0,36,0,0,0,0
1,0,0,0,0,0
0,0,0,0,2,0
3,0,0,2,1,0
2,0,0,0,0,0
11,2,0,0,3,0
0,9,0,0,0,0
63,0,1,1,5,0
1,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
14,2,3,0,0,0
0,1,0,0,0,0
7,0,0,0,0,0
0,20,0,0,0,0
0,13,0,0,0,0
0,4,0,0,0,0
0,0,2,0,0,0
16,0,0,0,0,0
